open,low,high,close,change_amount,change_percent,gregorian_date,jalali_date,date
11684000.0,11684000.0,11684000.0,11684000.0,,,2021/11/04,1400/08/13,2021-11-04
11980000.0,11922000.0,12030000.0,12014000.0,330000.0,2.82,2021/11/06,1400/08/15,2021-11-06
12023000.0,12014000.0,12084000.0,12037000.0,23000.0,0.19,2021/11/07,1400/08/16,2021-11-07
12118000.0,12067000.0,12169000.0,12146000.0,109000.0,0.91,2021/11/08,1400/08/17,2021-11-08
12217000.0,12217000.0,12545000.0,12520000.0,374000.0,3.08,2021/11/09,1400/08/18,2021-11-09
12494000.0,12494000.0,12684000.0,12638000.0,118000.0,0.94,2021/11/10,1400/08/19,2021-11-10
12638000.0,12638000.0,12638000.0,12638000.0,,,2021/11/11,1400/08/20,2021-11-11
12760000.0,12677000.0,12813000.0,12702000.0,64000.0,0.51,2021/11/13,1400/08/22,2021-11-13
12695000.0,12545000.0,12695000.0,12608000.0,94000.0,0.75,2021/11/14,1400/08/23,2021-11-14
12603000.0,12474000.0,12617000.0,12550000.0,58000.0,0.46,2021/11/15,1400/08/24,2021-11-15
12534000.0,12469000.0,12550000.0,12494000.0,56000.0,0.45,2021/11/16,1400/08/25,2021-11-16
12504000.0,12400000.0,12511000.0,12404000.0,90000.0,0.73,2021/11/17,1400/08/26,2021-11-17
12404000.0,12404000.0,12404000.0,12404000.0,,,2021/11/18,1400/08/27,2021-11-18
12365000.0,12310000.0,12428000.0,12395000.0,9000.0,0.07,2021/11/20,1400/08/29,2021-11-20
12397000.0,12395000.0,12520000.0,12520000.0,125000.0,1.01,2021/11/21,1400/08/30,2021-11-21
12506000.0,12305000.0,12520000.0,12358000.0,162000.0,1.31,2021/11/22,1400/09/01,2021-11-22
12361000.0,12347000.0,12552000.0,12524000.0,166000.0,1.34,2021/11/23,1400/09/02,2021-11-23
12531000.0,12488000.0,12534000.0,12504000.0,20000.0,0.16,2021/11/24,1400/09/03,2021-11-24
12504000.0,12504000.0,12504000.0,12504000.0,,,2021/11/25,1400/09/04,2021-11-25
12543000.0,12527000.0,12591000.0,12573000.0,69000.0,0.55,2021/11/27,1400/09/06,2021-11-27
12688000.0,12642000.0,12753000.0,12695000.0,122000.0,0.97,2021/11/28,1400/09/07,2021-11-28
12698000.0,12446000.0,12700000.0,12511000.0,184000.0,1.47,2021/11/29,1400/09/08,2021-11-29
12584000.0,12564000.0,12626000.0,12615000.0,104000.0,0.83,2021/11/30,1400/09/09,2021-11-30
12621000.0,12580000.0,12624000.0,12589000.0,26000.0,0.21,2021/12/01,1400/09/10,2021-12-01
12589000.0,12589000.0,12589000.0,12589000.0,,,2021/12/02,1400/09/11,2021-12-02
13097000.0,12965000.0,13102000.0,13044000.0,455000.0,3.61,2021/12/04,1400/09/13,2021-12-04
13053000.0,13051000.0,13219000.0,13194000.0,150000.0,1.15,2021/12/05,1400/09/14,2021-12-05
13203000.0,13159000.0,13240000.0,13169000.0,25000.0,0.19,2021/12/06,1400/09/15,2021-12-06
13185000.0,13035000.0,13217000.0,13095000.0,74000.0,0.57,2021/12/07,1400/09/16,2021-12-07
13097000.0,13062000.0,13143000.0,13067000.0,28000.0,0.21,2021/12/08,1400/09/17,2021-12-08
13067000.0,13067000.0,13067000.0,13067000.0,,,2021/12/09,1400/09/18,2021-12-09
12982000.0,12889000.0,13021000.0,12933000.0,134000.0,1.04,2021/12/11,1400/09/20,2021-12-11
12887000.0,12806000.0,12928000.0,12868000.0,65000.0,0.51,2021/12/12,1400/09/21,2021-12-12
12857000.0,12739000.0,12991000.0,12979000.0,111000.0,0.86,2021/12/13,1400/09/22,2021-12-13
13035000.0,12889000.0,13060000.0,12922000.0,57000.0,0.44,2021/12/14,1400/09/23,2021-12-14
12917000.0,12915000.0,13014000.0,12991000.0,69000.0,0.53,2021/12/15,1400/09/24,2021-12-15
12991000.0,12991000.0,12991000.0,12991000.0,,,2021/12/16,1400/09/25,2021-12-16
12802000.0,12769000.0,12848000.0,12815000.0,176000.0,1.37,2021/12/18,1400/09/27,2021-12-18
12832000.0,12785000.0,12868000.0,12862000.0,47000.0,0.37,2021/12/19,1400/09/28,2021-12-19
12845000.0,12845000.0,13005000.0,12972000.0,110000.0,0.86,2021/12/20,1400/09/29,2021-12-20
12993000.0,12968000.0,13079000.0,13005000.0,33000.0,0.25,2021/12/21,1400/09/30,2021-12-21
13109000.0,12972000.0,13109000.0,13019000.0,14000.0,0.11,2021/12/22,1400/10/01,2021-12-22
13019000.0,13019000.0,13019000.0,13019000.0,,,2021/12/23,1400/10/02,2021-12-23
12901000.0,12875000.0,13005000.0,12979000.0,40000.0,0.31,2021/12/25,1400/10/04,2021-12-25
12991000.0,12905000.0,12993000.0,12935000.0,44000.0,0.34,2021/12/26,1400/10/05,2021-12-26
12864000.0,12815000.0,12898000.0,12873000.0,62000.0,0.48,2021/12/27,1400/10/06,2021-12-27
12875000.0,12855000.0,12912000.0,12878000.0,5000.0,0.04,2021/12/28,1400/10/07,2021-12-28
12928000.0,12928000.0,12995000.0,12975000.0,97000.0,0.75,2021/12/29,1400/10/08,2021-12-29
12975000.0,12975000.0,12975000.0,12975000.0,,,2021/12/30,1400/10/09,2021-12-30
12933000.0,12836000.0,12959000.0,12938000.0,37000.0,0.29,2022/01/01,1400/10/11,2022-01-01
12843000.0,12785000.0,12878000.0,12808000.0,130000.0,1.01,2022/01/02,1400/10/12,2022-01-02
12783000.0,12582000.0,12813000.0,12668000.0,140000.0,1.11,2022/01/03,1400/10/13,2022-01-03
12672000.0,12531000.0,12684000.0,12654000.0,14000.0,0.11,2022/01/04,1400/10/14,2022-01-04
12654000.0,12654000.0,12654000.0,12654000.0,,,2022/01/05,1400/10/15,2022-01-05
12116000.0,11675000.0,12393000.0,11737000.0,917000.0,7.81,2022/01/08,1400/10/18,2022-01-08
11765000.0,11677000.0,12084000.0,11984000.0,247000.0,2.1,2022/01/09,1400/10/19,2022-01-09
11987000.0,11973000.0,12268000.0,12254000.0,270000.0,2.25,2022/01/10,1400/10/20,2022-01-10
12252000.0,12074000.0,12367000.0,12109000.0,145000.0,1.2,2022/01/11,1400/10/21,2022-01-11
12215000.0,12127000.0,12337000.0,12275000.0,166000.0,1.37,2022/01/12,1400/10/22,2022-01-12
12275000.0,12275000.0,12275000.0,12275000.0,,,2022/01/13,1400/10/23,2022-01-13
11984000.0,11933000.0,12058000.0,11977000.0,298000.0,2.49,2022/01/15,1400/10/25,2022-01-15
11984000.0,11811000.0,11989000.0,11855000.0,122000.0,1.03,2022/01/16,1400/10/26,2022-01-16
11860000.0,11716000.0,11968000.0,11917000.0,62000.0,0.52,2022/01/17,1400/10/27,2022-01-17
11933000.0,11924000.0,12120000.0,12100000.0,183000.0,1.54,2022/01/18,1400/10/28,2022-01-18
12093000.0,12088000.0,12215000.0,12180000.0,80000.0,0.66,2022/01/19,1400/10/29,2022-01-19
12180000.0,12180000.0,12180000.0,12180000.0,,,2022/01/20,1400/10/30,2022-01-20
12130000.0,12074000.0,12397000.0,12349000.0,169000.0,1.39,2022/01/22,1400/11/02,2022-01-22
12363000.0,12351000.0,12541000.0,12416000.0,67000.0,0.54,2022/01/23,1400/11/03,2022-01-23
12432000.0,12314000.0,12434000.0,12397000.0,19000.0,0.15,2022/01/24,1400/11/04,2022-01-24
12384000.0,12381000.0,12841000.0,12381000.0,16000.0,0.13,2022/01/25,1400/11/05,2022-01-25
12391000.0,12236000.0,12402000.0,12324000.0,57000.0,0.46,2022/01/26,1400/11/06,2022-01-26
12324000.0,12324000.0,12324000.0,12324000.0,,,2022/01/27,1400/11/07,2022-01-27
12254000.0,12150000.0,12324000.0,12277000.0,47000.0,0.38,2022/01/29,1400/11/09,2022-01-29
12273000.0,12118000.0,12287000.0,12167000.0,110000.0,0.9,2022/01/30,1400/11/10,2022-01-30
12157000.0,12127000.0,12310000.0,12169000.0,2000.0,0.02,2022/01/31,1400/11/11,2022-01-31
12130000.0,12040000.0,12134000.0,12088000.0,81000.0,0.67,2022/02/01,1400/11/12,2022-02-01
12102000.0,12067000.0,12162000.0,12109000.0,21000.0,0.17,2022/02/02,1400/11/13,2022-02-02
12109000.0,12109000.0,12109000.0,12109000.0,,,2022/02/03,1400/11/14,2022-02-03
11705000.0,11610000.0,11880000.0,11848000.0,261000.0,2.2,2022/02/05,1400/11/16,2022-02-05
11855000.0,11753000.0,11855000.0,11776000.0,72000.0,0.61,2022/02/06,1400/11/17,2022-02-06
11788000.0,11518000.0,11788000.0,11555000.0,221000.0,1.91,2022/02/07,1400/11/18,2022-02-07
11573000.0,11559000.0,11712000.0,11656000.0,101000.0,0.87,2022/02/08,1400/11/19,2022-02-08
11661000.0,11543000.0,11696000.0,11636000.0,20000.0,0.17,2022/02/09,1400/11/20,2022-02-09
11636000.0,11636000.0,11636000.0,11636000.0,,,2022/02/10,1400/11/21,2022-02-10
12033000.0,12033000.0,12210000.0,12176000.0,540000.0,4.64,2022/02/12,1400/11/23,2022-02-12
12174000.0,11905000.0,12275000.0,12095000.0,25000.0,0.21,2022/02/13,1400/11/24,2022-02-13
12040400.0,11655300.0,12235400.0,11904100.0,144900.0,1.22,2022/02/16,1400/11/27,2022-02-16
11862000.0,11686000.0,11867000.0,11730000.0,174100.0,1.48,2022/02/19,1400/11/30,2022-02-19
11723000.0,11696000.0,11804000.0,11749000.0,19000.0,0.16,2022/02/20,1400/12/01,2022-02-20
11756000.0,11746000.0,12040000.0,11885000.0,136000.0,1.16,2022/02/21,1400/12/02,2022-02-21
11883000.0,11860000.0,12021000.0,11908000.0,23000.0,0.19,2022/02/22,1400/12/03,2022-02-22
11901000.0,11897000.0,12331000.0,12301000.0,393000.0,3.3,2022/02/23,1400/12/04,2022-02-23
12301000.0,12301000.0,12301000.0,12301000.0,,,2022/02/24,1400/12/05,2022-02-24
12044000.0,11950000.0,12054000.0,12021000.0,280000.0,2.33,2022/02/26,1400/12/07,2022-02-26
12030000.0,12017000.0,12100000.0,12030000.0,9000.0,0.07,2022/02/27,1400/12/08,2022-02-27
12030000.0,12030000.0,12030000.0,12030000.0,,,2022/02/28,1400/12/09,2022-02-28
11996000.0,11982000.0,12067000.0,12000000.0,30000.0,0.25,2022/03/02,1400/12/11,2022-03-02
12000000.0,12000000.0,12000000.0,12000000.0,,,2022/03/03,1400/12/12,2022-03-03
11989000.0,11908000.0,11998000.0,11966000.0,34000.0,0.28,2022/03/05,1400/12/14,2022-03-05
11959000.0,11957000.0,12153000.0,12086000.0,120000.0,1.0,2022/03/06,1400/12/15,2022-03-06
12116000.0,12104000.0,12536000.0,12481000.0,395000.0,3.27,2022/03/07,1400/12/16,2022-03-07
12478000.0,12137000.0,12490000.0,12238000.0,243000.0,1.99,2022/03/08,1400/12/17,2022-03-08
12229000.0,12047000.0,12247000.0,12178000.0,60000.0,0.49,2022/03/09,1400/12/18,2022-03-09
12178000.0,12178000.0,12178000.0,12178000.0,,,2022/03/10,1400/12/19,2022-03-10
12234000.0,12234000.0,12451000.0,12384000.0,206000.0,1.69,2022/03/12,1400/12/21,2022-03-12
12402000.0,12197000.0,12404000.0,12301000.0,83000.0,0.67,2022/03/13,1400/12/22,2022-03-13
12307000.0,12178000.0,12347000.0,12241000.0,60000.0,0.49,2022/03/14,1400/12/23,2022-03-14
12247000.0,12118000.0,12268000.0,12157000.0,84000.0,0.69,2022/03/15,1400/12/24,2022-03-15
12167000.0,12137000.0,12305000.0,12291000.0,134000.0,1.1,2022/03/16,1400/12/25,2022-03-16
12291000.0,12291000.0,12291000.0,12291000.0,,,2022/03/17,1400/12/26,2022-03-17
12300000.0,12063800.0,12582800.0,12331300.0,40300.0,0.33,2022/03/18,1400/12/27,2022-03-18
12349000.0,12333000.0,12471000.0,12451000.0,119700.0,0.97,2022/03/26,1401/01/06,2022-03-26
12460000.0,12414000.0,12520000.0,12448000.0,3000.0,0.02,2022/03/27,1401/01/07,2022-03-27
12462000.0,12414000.0,12508000.0,12494000.0,46000.0,0.37,2022/03/28,1401/01/08,2022-03-28
12508000.0,12437000.0,12573000.0,12571000.0,77000.0,0.62,2022/03/29,1401/01/09,2022-03-29
12573000.0,12518000.0,12598000.0,12578000.0,7000.0,0.06,2022/03/30,1401/01/10,2022-03-30
12578000.0,12578000.0,12578000.0,12578000.0,,,2022/03/31,1401/01/11,2022-03-31
12511000.0,12497000.0,12776000.0,12758000.0,180000.0,1.43,2022/04/03,1401/01/14,2022-04-03
12755000.0,12753000.0,13012000.0,12940000.0,182000.0,1.43,2022/04/04,1401/01/15,2022-04-04
12931000.0,12758000.0,12945000.0,12802000.0,138000.0,1.08,2022/04/05,1401/01/16,2022-04-05
12795000.0,12795000.0,12949000.0,12878000.0,76000.0,0.59,2022/04/06,1401/01/17,2022-04-06
12878000.0,12878000.0,12878000.0,12878000.0,,,2022/04/07,1401/01/18,2022-04-07
13023000.0,13016000.0,13226000.0,13210000.0,332000.0,2.58,2022/04/09,1401/01/20,2022-04-09
13162000.0,13141000.0,13272000.0,13182000.0,28000.0,0.21,2022/04/10,1401/01/21,2022-04-10
13328000.0,13180000.0,13344000.0,13242000.0,60000.0,0.46,2022/04/11,1401/01/22,2022-04-11
13245000.0,13125000.0,13245000.0,13148000.0,94000.0,0.71,2022/04/12,1401/01/23,2022-04-12
13139000.0,13030000.0,13150000.0,13069000.0,79000.0,0.6,2022/04/13,1401/01/24,2022-04-13
13069000.0,13069000.0,13069000.0,13069000.0,,,2022/04/14,1401/01/25,2022-04-14
13222000.0,13157000.0,13263000.0,13166000.0,97000.0,0.74,2022/04/16,1401/01/27,2022-04-16
13215000.0,13118000.0,13272000.0,13136000.0,30000.0,0.23,2022/04/17,1401/01/28,2022-04-17
13076000.0,12975000.0,13134000.0,12993000.0,143000.0,1.1,2022/04/18,1401/01/29,2022-04-18
12933000.0,12926000.0,13118000.0,13076000.0,83000.0,0.64,2022/04/19,1401/01/30,2022-04-19
13106100.0,12838700.0,13324900.0,12938400.0,137600.0,1.06,2022/04/20,1401/01/31,2022-04-20
12859000.0,12767000.0,12901000.0,12778000.0,160400.0,1.26,2022/04/24,1401/02/04,2022-04-24
12781000.0,12748000.0,12922000.0,12862000.0,84000.0,0.66,2022/04/25,1401/02/05,2022-04-25
12859000.0,12855000.0,12977000.0,12924000.0,62000.0,0.48,2022/04/26,1401/02/06,2022-04-26
12901000.0,12882000.0,12986000.0,12949000.0,25000.0,0.19,2022/04/27,1401/02/07,2022-04-27
12949000.0,12949000.0,12949000.0,12949000.0,,,2022/04/28,1401/02/08,2022-04-28
12892000.0,12871000.0,12998000.0,12965000.0,16000.0,0.12,2022/04/30,1401/02/10,2022-04-30
12945000.0,12905000.0,12998000.0,12922000.0,43000.0,0.33,2022/05/01,1401/02/11,2022-05-01
12922000.0,12922000.0,12922000.0,12922000.0,,,2022/05/02,1401/02/12,2022-05-02
13072000.0,13072000.0,13072000.0,13072000.0,150000.0,1.16,2022/05/05,1401/02/15,2022-05-05
13134000.0,13085000.0,13176000.0,13111000.0,39000.0,0.3,2022/05/07,1401/02/17,2022-05-07
13139000.0,13081000.0,13162000.0,13104000.0,7000.0,0.05,2022/05/08,1401/02/18,2022-05-08
13157600.0,13083900.0,13570000.0,13423700.0,238700.0,1.81,2022/05/09,1401/02/19,2022-05-09
13180000.0,13180000.0,13614000.0,13441000.0,17300.0,0.13,2022/05/11,1401/02/21,2022-05-11
13951000.0,13951000.0,13951000.0,13951000.0,510000.0,3.79,2022/05/12,1401/02/22,2022-05-12
13623000.0,13580000.0,13843000.0,13817000.0,134000.0,0.97,2022/05/14,1401/02/24,2022-05-14
13820000.0,13693000.0,13824000.0,13746000.0,71000.0,0.52,2022/05/15,1401/02/25,2022-05-15
13748000.0,13559000.0,13778000.0,13600000.0,146000.0,1.07,2022/05/16,1401/02/26,2022-05-16
13593000.0,13464000.0,13593000.0,13501000.0,99000.0,0.73,2022/05/17,1401/02/27,2022-05-17
13489000.0,13487000.0,13570000.0,13561000.0,60000.0,0.44,2022/05/18,1401/02/28,2022-05-18
13561000.0,13561000.0,13561000.0,13561000.0,,,2022/05/19,1401/02/29,2022-05-19
13840000.0,13739000.0,14020000.0,13797000.0,236000.0,1.74,2022/05/21,1401/02/31,2022-05-21
13743000.0,13711000.0,13843000.0,13783000.0,14000.0,0.1,2022/05/22,1401/03/01,2022-05-22
13780000.0,13764000.0,13917000.0,13794000.0,11000.0,0.08,2022/05/23,1401/03/02,2022-05-23
13797000.0,13794000.0,13868000.0,13801000.0,7000.0,0.05,2022/05/24,1401/03/03,2022-05-24
13867800.0,13690200.0,14077200.0,13892500.0,3500.0,0.03,2022/05/25,1401/03/04,2022-05-25
13905000.0,13887000.0,14071000.0,14067000.0,174500.0,1.26,2022/05/28,1401/03/07,2022-05-28
14101000.0,14069000.0,14256000.0,14217000.0,150000.0,1.07,2022/05/29,1401/03/08,2022-05-29
14182000.0,14177000.0,14344000.0,14270000.0,53000.0,0.37,2022/05/30,1401/03/09,2022-05-30
14281000.0,14221000.0,14478000.0,14473000.0,203000.0,1.42,2022/05/31,1401/03/10,2022-05-31
14443000.0,14279000.0,14450000.0,14304000.0,169000.0,1.18,2022/06/01,1401/03/11,2022-06-01
14304000.0,14304000.0,14304000.0,14304000.0,,,2022/06/02,1401/03/12,2022-06-02
14288000.0,14233000.0,14466000.0,14420000.0,116000.0,0.81,2022/06/06,1401/03/16,2022-06-06
14397000.0,14388000.0,14461000.0,14429000.0,9000.0,0.06,2022/06/07,1401/03/17,2022-06-07
14870000.0,14870000.0,14870000.0,14870000.0,441000.0,3.06,2022/06/08,1401/03/18,2022-06-08
14408000.0,14408000.0,14408000.0,14408000.0,462000.0,3.21,2022/06/09,1401/03/19,2022-06-09
14831000.0,14775000.0,15163000.0,15082000.0,674000.0,4.68,2022/06/11,1401/03/21,2022-06-11
15078000.0,14690000.0,15101000.0,14715000.0,367000.0,2.49,2022/06/12,1401/03/22,2022-06-12
14720000.0,14429000.0,14738000.0,14448000.0,267000.0,1.85,2022/06/13,1401/03/23,2022-06-13
14434000.0,14231000.0,14496000.0,14274000.0,174000.0,1.22,2022/06/14,1401/03/24,2022-06-14
14286000.0,14007000.0,14295000.0,14145000.0,129000.0,0.91,2022/06/15,1401/03/25,2022-06-15
14145000.0,14145000.0,14145000.0,14145000.0,,,2022/06/16,1401/03/26,2022-06-16
14503000.0,14233000.0,14531000.0,14270000.0,125000.0,0.88,2022/06/18,1401/03/28,2022-06-18
14286000.0,14254000.0,14385000.0,14326000.0,56000.0,0.39,2022/06/19,1401/03/29,2022-06-19
14344000.0,14286000.0,14441000.0,14390000.0,64000.0,0.45,2022/06/20,1401/03/30,2022-06-20
14418000.0,14397000.0,14505000.0,14434000.0,44000.0,0.31,2022/06/21,1401/03/31,2022-06-21
14445000.0,14351000.0,14498000.0,14445000.0,11000.0,0.08,2022/06/22,1401/04/01,2022-06-22
14445000.0,14445000.0,14445000.0,14445000.0,,,2022/06/23,1401/04/02,2022-06-23
14131000.0,13928000.0,14164000.0,13935000.0,510000.0,3.66,2022/06/25,1401/04/04,2022-06-25
13942000.0,13365000.0,14020000.0,13538000.0,397000.0,2.93,2022/06/26,1401/04/05,2022-06-26
13543000.0,13536000.0,13702000.0,13577000.0,39000.0,0.29,2022/06/27,1401/04/06,2022-06-27
13584000.0,13580000.0,13914000.0,13843000.0,266000.0,1.96,2022/06/28,1401/04/07,2022-06-28
13854000.0,13843000.0,14441000.0,14341000.0,498000.0,3.6,2022/06/29,1401/04/08,2022-06-29
14341000.0,14341000.0,14341000.0,14341000.0,,,2022/06/30,1401/04/09,2022-06-30
14551000.0,14228000.0,14581000.0,14235000.0,106000.0,0.74,2022/07/02,1401/04/11,2022-07-02
14194000.0,13787000.0,14265000.0,14247000.0,12000.0,0.08,2022/07/03,1401/04/12,2022-07-03
14228000.0,13640000.0,14244000.0,13646000.0,601000.0,4.4,2022/07/04,1401/04/13,2022-07-04
13642000.0,13642000.0,14085000.0,13720000.0,74000.0,0.54,2022/07/05,1401/04/14,2022-07-05
13676000.0,13538000.0,13887000.0,13817000.0,97000.0,0.71,2022/07/06,1401/04/15,2022-07-06
13817000.0,13817000.0,13817000.0,13817000.0,,,2022/07/07,1401/04/16,2022-07-07
13851000.0,13836000.0,13857000.0,13845000.0,28000.0,0.2,2022/07/09,1401/04/18,2022-07-09
13898000.0,13764000.0,13903000.0,13813000.0,32000.0,0.23,2022/07/11,1401/04/20,2022-07-11
13817000.0,13750000.0,14030000.0,13997000.0,184000.0,1.33,2022/07/12,1401/04/21,2022-07-12
13979000.0,13799000.0,13986000.0,13810000.0,187000.0,1.35,2022/07/13,1401/04/22,2022-07-13
13810000.0,13810000.0,13810000.0,13810000.0,,,2022/07/14,1401/04/23,2022-07-14
13739000.0,13506000.0,13739000.0,13672000.0,138000.0,1.01,2022/07/16,1401/04/25,2022-07-16
13672000.0,13672000.0,13672000.0,13672000.0,,,2022/07/17,1401/04/26,2022-07-17
13501000.0,13369000.0,13550000.0,13506000.0,166000.0,1.23,2022/07/19,1401/04/28,2022-07-19
13496000.0,13358000.0,13552000.0,13536000.0,30000.0,0.22,2022/07/20,1401/04/29,2022-07-20
13536000.0,13536000.0,13536000.0,13536000.0,,,2022/07/21,1401/04/30,2022-07-21
13559000.0,13450000.0,13577000.0,13485000.0,51000.0,0.38,2022/07/23,1401/05/01,2022-07-23
13476000.0,13376000.0,13586000.0,13457000.0,28000.0,0.21,2022/07/24,1401/05/02,2022-07-24
13455000.0,13446000.0,13651000.0,13538000.0,81000.0,0.6,2022/07/25,1401/05/03,2022-07-25
13554000.0,13480000.0,13598000.0,13531000.0,7000.0,0.05,2022/07/26,1401/05/04,2022-07-26
13522000.0,13520000.0,13748000.0,13623000.0,92000.0,0.68,2022/07/27,1401/05/05,2022-07-27
13623000.0,13623000.0,13623000.0,13623000.0,,,2022/07/28,1401/05/06,2022-07-28
13767000.0,13646000.0,13783000.0,13683000.0,60000.0,0.44,2022/07/30,1401/05/08,2022-07-30
13656000.0,13570000.0,13679000.0,13598000.0,85000.0,0.63,2022/07/31,1401/05/09,2022-07-31
13582000.0,13582000.0,13757000.0,13665000.0,67000.0,0.49,2022/08/01,1401/05/10,2022-08-01
13660000.0,13478000.0,13690000.0,13550000.0,115000.0,0.85,2022/08/02,1401/05/11,2022-08-02
13561000.0,13559000.0,13750000.0,13741000.0,191000.0,1.41,2022/08/03,1401/05/12,2022-08-03
13741000.0,13741000.0,13741000.0,13741000.0,,,2022/08/04,1401/05/13,2022-08-04
13676000.0,13676000.0,13676000.0,13676000.0,65000.0,0.48,2022/08/06,1401/05/15,2022-08-06
13727000.0,13478000.0,13730000.0,13589000.0,87000.0,0.64,2022/08/09,1401/05/18,2022-08-09
13563000.0,13515000.0,13741000.0,13732000.0,143000.0,1.05,2022/08/10,1401/05/19,2022-08-10
13732000.0,13732000.0,13732000.0,13732000.0,,,2022/08/11,1401/05/20,2022-08-11
13266000.0,13132000.0,13291000.0,13282000.0,450000.0,3.39,2022/08/13,1401/05/22,2022-08-13
13279000.0,12982000.0,13293000.0,13005000.0,277000.0,2.13,2022/08/14,1401/05/23,2022-08-14
13007000.0,13005000.0,13169000.0,13028000.0,23000.0,0.18,2022/08/15,1401/05/24,2022-08-15
13025000.0,12695000.0,13032000.0,12845000.0,183000.0,1.42,2022/08/16,1401/05/25,2022-08-16
12822000.0,12723000.0,12894000.0,12751000.0,94000.0,0.74,2022/08/17,1401/05/26,2022-08-17
12751000.0,12751000.0,12751000.0,12751000.0,,,2022/08/18,1401/05/27,2022-08-18
11892000.0,11850000.0,12513000.0,12361000.0,390000.0,3.16,2022/08/20,1401/05/29,2022-08-20
12349000.0,12301000.0,12723000.0,12337000.0,24000.0,0.19,2022/08/21,1401/05/30,2022-08-21
12344000.0,12335000.0,12670000.0,12511000.0,174000.0,1.41,2022/08/22,1401/05/31,2022-08-22
12508000.0,12312000.0,12524000.0,12485000.0,26000.0,0.21,2022/08/23,1401/06/01,2022-08-23
12492000.0,12451000.0,12880000.0,12845000.0,360000.0,2.88,2022/08/24,1401/06/02,2022-08-24
12845000.0,12845000.0,12845000.0,12845000.0,,,2022/08/25,1401/06/03,2022-08-25
12728000.0,12554000.0,13019000.0,12561000.0,284000.0,2.26,2022/08/27,1401/06/05,2022-08-27
12557000.0,12531000.0,12684000.0,12647000.0,86000.0,0.68,2022/08/28,1401/06/06,2022-08-28
12651000.0,12573000.0,12718000.0,12654000.0,7000.0,0.06,2022/08/29,1401/06/07,2022-08-29
12656000.0,12640000.0,12795000.0,12691000.0,37000.0,0.29,2022/08/30,1401/06/08,2022-08-30
12681000.0,12543000.0,12686000.0,12564000.0,127000.0,1.01,2022/08/31,1401/06/09,2022-08-31
12564000.0,12564000.0,12564000.0,12564000.0,,,2022/09/01,1401/06/10,2022-09-01
12702000.0,12688000.0,12871000.0,12834000.0,270000.0,2.15,2022/09/03,1401/06/12,2022-09-03
12836000.0,12716000.0,12848000.0,12730000.0,104000.0,0.82,2022/09/04,1401/06/13,2022-09-04
12710000.0,12710000.0,12836000.0,12762000.0,32000.0,0.25,2022/09/05,1401/06/14,2022-09-05
12753000.0,12633000.0,12778000.0,12758000.0,4000.0,0.03,2022/09/06,1401/06/15,2022-09-06
12767000.0,12758000.0,12871000.0,12827000.0,69000.0,0.54,2022/09/07,1401/06/16,2022-09-07
12827000.0,12827000.0,12827000.0,12827000.0,,,2022/09/08,1401/06/17,2022-09-08
12864000.0,12848000.0,12998000.0,12989000.0,162000.0,1.26,2022/09/10,1401/06/19,2022-09-10
13122000.0,13088000.0,13272000.0,13259000.0,270000.0,2.08,2022/09/11,1401/06/20,2022-09-11
13249000.0,13231000.0,13492000.0,13379000.0,120000.0,0.91,2022/09/12,1401/06/21,2022-09-12
13376000.0,13120000.0,13379000.0,13252000.0,127000.0,0.96,2022/09/13,1401/06/22,2022-09-13
